Age,Income,Debt,Credit_Utilization,Loan_Amount,Loan_Duration,Previous_Defaults,Payment_History,Employment_Length,Num_Credit_Cards,Monthly_Expenses,Existing_Loans,Credit_History_Length,Savings,Creditworthy
31,63671.25,11657.41,0.4071,29267.04,48,0,61.59,4.9,1,3205.06,1,8.2,11464.18,1
44,90259.59,19735.3,0.9573,22662.11,60,0,78.93,6.3,9,4929.34625,3,5.1,3318.28,1
35,44845.66,14846.78,0.4478,18714.09,36,0,74.62,5.1,2,1323.57,3,12.0,8314.83,1
45,20696.4,0.0,0.9191,26912.55,60,0,66.37,1.3,3,534.46,4,10.1,10468.8,1
68,71518.47,7263.31,0.3031,28430.25,24,1,88.53,6.9,4,4102.86,0,22.2,8761.24,1
64,88666.29,15046.28,0.4026,22692.0,24,1,95.93,8.2,7,3194.74,1,6.5,11364.61,1
64,62855.37,15720.88,0.3984,23875.92,12,0,69.74,0.2,7,2947.97,1,11.9,8162.85,1
21,33245.03,3754.59,0.5452,26466.36,36,0,79.91,1.8,2,1005.23,4,0.9,13542.32,1
24,52522.15,2708.32,0.5826,3560.73,36,0,83.13,19.0,6,2281.86,0,4.0,7697.75,1
62,32629.53,15449.96,0.2532,16491.95,60,0,75.62,1.0,9,1839.34,0,19.0,2269.38,1
52,67857.11,3770.66,0.7877,23762.34,24,0,96.86,1.0,9,3285.94,1,12.1,2219.82,1
65,27974.19,1650.96,0.4966,17083.93,60,2,78.46,4.5,3,1120.59,0,35.9,10511.94,1
26,48997.42,11438.88,0.0169,17118.53,60,0,99.31,2.1,3,2731.31,4,2.1,7102.05,1
25,34913.24,11092.43,0.5895,23749.02,12,0,71.81,5.4,8,1019.41,3,3.1,4437.84,1
69,57536.49,7972.8,0.7921,23976.45,48,0,62.93,1.5,1,2338.47,3,14.3,8378.7,1
62,47673.17,9370.1,0.2555,24670.59,12,0,83.0,2.8,5,2102.12,0,11.6,30802.3475,1
34,58535.24,15110.69,0.0471,12077.77,12,0,92.93,32.3,5,1490.02,3,11.5,9954.78,1
34,55447.01,9238.7,0.801,5821.97,12,0,75.54,2.3,7,1419.47,3,7.9,11832.31,1
66,35266.82,15565.58,0.9668,28043.87,60,0,67.4,0.5,9,1608.42,4,4.8,11057.22,0
50,67537.54,11956.25,0.085,12575.84,60,0,89.53,6.8,2,3161.81,1,6.5,11879.35,1
49,54024.69,16341.2,0.9293,11884.75,60,1,70.84,4.4,8,3118.58,4,22.2,2172.76,1
25,35229.42,22025.64,0.3621,10982.48,60,0,90.79,2.9,6,1245.3,0,1.0,1405.37,1
36,99818.53,21713.98,0.9326,31510.3,24,0,70.49,12.0,5,3636.13,0,13.1,15146.48,1
55,64528.6,25305.68,0.6459,22120.27,36,0,82.29,0.8,1,2891.9,1,9.0,2751.5,1
20,51934.79,21705.18,0.8824,23425.23,24,1,95.51,3.4,2,2582.88,3,1.6,91.53,1
22,83304.09,16908.46,0.7801,26895.51,36,0,68.18,1.1,5,3526.66,0,2.1,3549.8,1
30,91836.31,11532.55,0.0374,19576.29,60,0,92.83,0.4,8,4187.17,1,9.4,6238.84,1
64,52093.01,11897.91,0.0741,30126.88,24,0,70.62,2.9,9,1660.54,1,21.2,3128.37,1
63,61947.95,7977.78,0.5252,8031.97,36,0,86.43,14.7,7,3027.21,4,29.2,981.23,1
48,35239.94,15036.23,0.137,9143.93,48,1,69.75,6.4,2,1354.05,1,8.8,2890.37,1
33,52056.14,20579.1,0.4618,8592.31,12,0,64.58,1.3,3,2303.25,4,3.1,839.07,1
67,51018.75,9194.66,0.9455,24216.68,36,0,86.56,3.1,9,2396.49,2,8.5,7681.25,1
49,58696.54,14702.26,0.2989,25064.18,24,0,83.8,8.0,8,1481.79,0,10.3,11560.22,1
39,61655.21,9581.1,0.4891,15274.18,24,0,76.06,1.1,6,2725.72,3,7.8,12482.83,1
46,66196.57,16674.83,0.3866,17675.62,48,0,61.47,1.1,3,3734.83,0,9.1,15598.75,1
39,59752.85,10604.93,0.6272,32680.71,36,0,79.01,1.0,1,1691.5,0,16.2,526.62,1
60,30785.15,9083.92,0.2,13055.64,12,0,65.95,4.7,6,881.09,3,8.3,13621.5,1
20,36230.66,9560.27,0.2647,22954.33,24,0,74.38,0.1,6,1146.56,3,0.5,13707.3,1
27,44071.85,19026.63,0.8516,13142.84,60,1,83.45,4.4,7,1248.51,4,2.2,7086.33,1
59,49355.19,14226.0,0.8051,30959.74,60,0,97.57,8.7,9,2638.22,3,25.1,9184.0,1
38,76015.49,11572.63,0.7834,26284.26,36,0,80.45,7.6,1,4133.31,4,11.3,11290.82,1
33,31741.22,17091.24,0.7655,6010.79,48,0,67.79,5.5,8,1294.93,4,3.4,6871.99,1
29,47851.7,11683.87,0.4602,17391.99,12,1,97.85,1.2,6,2458.35,4,1.3,30802.3475,1
19,74060.19,24012.14,0.7243,2000.0,36,2,61.04,8.5,2,2600.58,1,0.1,499.64,1
58,49002.45,7209.07,0.3895,29004.56,36,1,85.71,15.8,7,2048.15,0,10.8,1205.15,1
41,64208.31,13504.23,0.1087,40473.09,12,1,70.5,1.0,9,2756.25,0,14.5,3220.65,1
52,52209.16,3761.88,0.3955,2000.0,24,1,90.3,12.1,1,1838.29,1,24.7,8500.59,1
47,60135.67,12225.0,0.1655,5729.01,60,1,73.25,9.6,8,2680.67,3,21.2,25643.76,1
47,50430.55,1562.92,0.393,21673.2,24,0,77.15,19.4,6,2678.05,4,11.7,30802.3475,1
64,68341.31,20970.53,0.3015,19815.41,48,0,90.82,1.9,2,3861.55,1,31.1,30802.3475,1
52,24098.87,21132.03,0.5972,15891.55,12,0,95.91,13.6,2,847.27,4,20.5,30569.97,1
36,47733.76,21273.36,0.3643,2623.8,24,1,67.3,1.0,1,2665.19,2,2.7,19796.42,1
67,60931.45,15230.98,0.7015,23234.47,36,0,71.85,1.0,1,2797.26,0,36.5,7619.84,1
25,65673.9,7961.04,0.5119,28875.14,36,0,60.17,0.6,2,2956.01,0,3.4,11194.59,1
43,84859.05,8597.27,0.9111,47423.698749999996,48,0,94.26,2.8,6,2469.02,0,10.6,234.74,1
66,47179.51,27241.38,0.0992,33072.88,48,0,97.89,0.1,6,2296.8,4,24.5,289.12,1
57,84589.64,26485.42,0.684,7012.84,12,0,71.18,2.4,3,2980.42,3,8.7,20547.15,1
24,41819.52,15980.44,0.6689,19881.09,24,1,75.38,4.9,4,1639.92,0,1.3,4570.17,1
47,81572.93,10874.93,0.9416,25920.78,36,0,77.16,0.4,9,2424.17,0,11.7,4698.26,1
24,71349.34,25948.99,0.3741,13117.39,12,0,76.39,8.5,2,2332.02,4,3.0,2126.34,1
20,36730.83,9443.97,0.3093,27800.12,12,0,75.72,1.7,5,1679.69,3,0.3,3011.49,1
18,61140.78,16830.79,0.1789,27033.78,36,0,79.03,0.2,1,2780.19,0,0.0,12365.49,1
53,53975.28,25815.66,0.27,32373.6,24,1,66.15,2.3,9,2174.13,4,26.5,19831.87,1
42,67511.69,8309.29,0.5019,28022.43,60,0,62.31,0.7,4,3106.91,0,8.4,4720.61,1
54,50534.57,21633.79,0.831,22851.44,48,0,88.94,7.9,2,2724.08,1,6.3,10898.83,1
18,48855.08,19164.49,0.2886,13620.68,24,0,93.86,2.0,9,1273.72,1,0.0,13166.27,1
32,82381.89,14683.87,0.1646,7069.21,60,0,92.41,0.6,7,2624.53,0,5.3,7257.93,1
54,53025.58,7052.53,0.2767,22190.16,60,0,85.07,3.0,7,1849.11,4,25.0,5093.96,1
30,71528.45,9204.48,0.1089,15961.66,36,1,98.75,3.0,7,3164.36,4,4.1,9224.73,1
57,50492.97,17315.61,0.9182,16928.03,60,0,60.06,1.6,3,2383.12,4,24.0,8290.73,1
25,88333.27,3613.31,0.8652,31217.9,48,1,72.78,2.0,7,3837.61,3,2.1,3861.68,1
22,41433.31,16045.95,0.3123,33689.24,12,1,72.4,7.3,6,1999.46,2,1.6,4105.21,1
26,42717.13,19328.41,0.252,7646.33,24,0,73.99,5.1,8,1703.63,4,2.2,2220.67,1
18,54915.35,22881.76,0.8973,17895.69,48,0,92.0,1.2,5,4408.08,4,0.0,8392.51,1
53,46101.07,3813.14,0.0117,15667.95,60,1,74.06,14.8,7,1263.65,0,22.8,27759.24,1
52,87021.49,25529.98,0.5986,23149.09,12,1,81.08,1.8,3,3973.56,4,14.3,4163.14,1
19,72836.81,28562.91,0.9077,2000.0,12,0,84.56,3.8,1,1925.94,2,0.6,11136.82,1
57,51907.01,18281.21,0.5084,5391.62,60,0,93.82,4.2,7,1697.3,0,12.7,17322.94,1
40,18734.13,6695.61,0.0129,18825.05,48,0,84.63,1.2,3,506.92,4,9.3,30802.3475,1
26,54613.63,12375.13,0.2245,27861.15,60,2,75.25,1.7,7,2447.09,2,5.7,16324.44,1
51,57032.6,14619.22,0.914,20752.91,24,0,87.79,3.3,6,1825.88,0,4.4,1006.64,1
63,78344.35,17163.71,0.0267,26715.07,12,1,80.62,1.5,9,2198.86,3,18.9,760.12,1
31,86768.94,15175.85,0.3969,21973.08,36,0,81.14,1.8,1,4406.01,3,1.8,12579.99,1
21,41300.26,17249.32,0.7839,32762.9,12,0,73.41,4.7,9,1033.29,0,1.2,13088.99,1
47,71023.64,14274.03,0.8313,34858.88,60,1,60.06,6.6,2,3075.51,2,13.5,21135.67,1
48,70308.04,17120.86,0.4781,12395.37,60,0,74.23,8.1,2,3912.47,2,18.9,15567.59,1
55,76468.25,11315.81,0.2378,28836.45,36,0,72.11,0.6,2,3920.23,1,11.6,8941.14,1
28,64973.8,12294.51,0.5977,25081.2,36,0,64.01,6.7,9,2932.11,1,6.5,12070.52,1
52,16150.05,10391.8,0.2685,45046.68,12,0,67.95,13.8,7,459.28,4,4.8,9491.67,1
25,51891.55,30338.08,0.2602,12021.65,60,0,99.24,4.3,1,2664.1,1,1.8,23252.38,1
20,31885.85,26711.21,0.8014,18832.64,12,0,71.19,4.6,1,1153.59,0,1.0,5999.89,0
31,50947.88,19442.35,0.1612,9677.26,48,1,80.73,15.5,7,1534.25,2,1.4,1997.06,1
30,74600.08,25602.47,0.0154,10270.64,60,0,81.97,10.2,1,4322.94,2,6.6,2054.44,1
62,61103.02,21387.69,0.34,23855.64,12,0,82.4,4.1,7,1713.14,0,26.5,206.41,1
49,77961.82,16450.17,0.4912,22055.43,60,0,61.89,7.3,2,3815.64,3,21.4,17007.75,1
51,61835.08,2955.43,0.701,25414.51,60,0,90.86,1.0,8,2273.43,1,20.9,8765.17,1
62,29033.48,12902.69,0.7755,25197.54,24,1,89.21,2.7,3,1540.08,0,33.2,6236.7,1
36,12000.0,12319.7,0.6602,17643.61,12,0,99.09,6.3,8,518.92,4,8.5,13603.79,1
55,57976.18,5935.4,0.624,17574.61,60,0,67.39,1.7,3,3170.3,3,22.9,3798.81,1
33,50721.47,3110.7,0.6624,10292.01,36,0,82.15,3.0,4,2205.32,0,10.0,13064.77,1
19,35461.09,18941.75,0.2761,12988.46,36,1,92.15,3.4,3,1269.02,1,0.5,19478.57,1
57,20987.46,17596.03,0.3847,19431.98,24,0,64.97,11.4,8,1196.65,3,29.3,9580.81,1
34,40305.14,5660.82,0.6141,21970.3,60,0,91.58,11.3,4,1620.2,4,6.9,30802.3475,1
51,51110.17,9032.97,0.0743,27107.88,12,0,70.8,3.3,9,2726.35,3,8.5,13254.59,1
59,68317.56,24289.78,0.2994,26088.61,12,1,71.23,1.1,1,3620.83,2,11.7,5772.88,1
33,58772.62,7978.43,0.4083,35570.77,36,0,97.82,5.7,4,2571.48,0,5.3,9807.23,1
55,87161.34,16366.39,0.5328,10273.12,48,1,72.55,1.2,4,3634.41,3,22.8,1284.88,1
19,34287.92,13481.77,0.4868,17674.15,60,0,83.37,1.3,2,1194.73,0,0.5,24363.39,1
19,72621.18,19050.91,0.7138,11146.95,24,1,77.6,17.9,7,3173.24,0,0.8,10517.96,1
43,55945.97,8151.14,0.474,32772.87,24,0,63.13,0.5,3,2470.27,0,18.2,5285.08,1
30,54915.35,15720.67,0.896,14975.26,60,0,98.02,2.4,6,2274.13,2,5.0,19209.97,1
64,46269.7,16349.78,0.3827,31550.27,60,0,68.55,4.0,5,2397.92,3,17.3,631.58,1
48,76433.61,16841.45,0.5249,34527.86,24,0,70.71,0.6,9,2770.69,2,23.4,7588.96,1
51,60904.5,15632.59,0.0131,24134.37,24,0,75.09,0.2,4,3053.47,1,14.4,13584.27,1
56,41411.1,17756.87,0.3143,22930.59,12,0,79.94,3.9,5,2399.07,3,30.2,12179.42,1
20,54759.52,32534.16,0.8592,20386.45,24,1,65.77,0.6,7,3186.02,3,0.5,171.51,0
25,50208.88,35490.38,0.3369,16828.94,36,0,85.2,1.4,8,2700.09,2,5.1,2562.81,1
40,64783.57,9886.27,0.2581,15626.15,24,0,80.59,3.4,6,3470.17,3,6.3,19689.4,1
31,31404.47,0.0,0.5427,18525.83,24,0,72.12,2.1,1,1628.81,2,7.2,3004.55,1
44,54412.97,19763.96,0.0872,38243.78,36,0,87.71,6.2,7,2625.0,0,20.8,6521.77,1
46,62906.15,16490.02,0.531,9581.45,36,0,80.56,16.4,2,1958.44,1,14.0,30802.3475,1
56,55660.47,23488.33,0.3076,22046.09,60,0,93.63,7.0,9,1591.83,0,25.8,9092.52,1
56,81938.82,17279.09,0.3854,27113.06,24,0,94.22,40.0,4,3611.05,4,10.4,8144.05,1
18,70480.46,15468.83,0.7855,17156.24,36,0,99.2,2.5,8,3351.58,4,0.0,8642.71,1
34,54850.38,24031.25,0.6587,24160.82,12,0,62.69,1.8,4,2103.65,0,6.8,1978.85,1
58,59333.78,25150.24,0.4472,4953.98,48,0,76.21,1.2,7,3359.74,2,14.5,11655.56,1
47,60913.31,3907.52,0.576,33250.43,36,1,80.06,10.8,9,2032.66,4,4.1,236.16,1
30,63065.99,8467.15,0.7615,31311.49,48,0,69.35,2.5,6,2105.61,4,7.4,3903.36,1
38,18486.84,14155.26,0.7409,19015.74,24,1,96.88,6.2,1,997.59,2,15.7,3685.46,1
36,48969.47,15787.5,0.1916,11201.64,12,0,63.53,5.6,8,2054.92,3,9.6,777.93,1
36,25311.22,13192.13,0.3049,27928.98,12,0,77.14,0.3,2,663.14,2,2.8,4092.06,1
42,80565.62,18473.66,0.3513,8518.81,60,0,67.41,10.6,7,2540.28,1,13.6,9231.54,1
39,53783.01,22968.84,0.1938,9953.76,60,0,87.29,3.3,6,2357.64,3,16.8,4731.79,1
48,51133.18,28781.68,0.0219,19463.91,24,1,88.2,1.3,9,1833.91,3,18.8,209.67,1
34,72935.95,19631.3,0.1805,35180.42,36,0,94.9,19.3,2,3013.22,1,6.3,9830.74,1
40,54915.35,8181.33,0.8021,26405.82,12,0,76.36,7.0,2,3265.3,0,17.3,3646.31,1
49,32427.31,13820.99,0.545,13530.05,24,0,91.0,4.8,9,1345.77,3,22.9,30802.3475,1
27,53581.89,14397.18,0.3448,3179.02,24,0,81.98,22.3,6,2170.37,3,5.8,22991.72,1
27,48296.66,19117.12,0.6062,20415.2,36,0,92.49,7.1,3,1490.78,0,6.8,6685.69,1
53,20109.34,18105.34,0.735,22514.22,12,0,63.42,0.6,2,600.8,1,22.4,4592.34,0
25,41194.48,31403.17,0.3573,19272.2,12,1,78.54,23.6,1,1622.6,3,5.5,721.27,1
69,51329.19,11307.89,0.4668,38063.92,12,0,66.02,4.6,5,1641.85,0,32.2,14.77,1
37,52700.98,18078.0,0.0729,18680.73,60,0,91.61,1.8,1,2020.97,1,3.9,16027.39,1
49,25355.37,33837.69,0.5951,2000.0,12,1,66.11,8.5,7,1111.88,1,5.3,6779.97,0
67,78033.31,10318.34,0.3593,15928.6,48,0,60.32,0.2,3,2243.52,4,13.3,3834.79,1
31,52957.94,16161.19,0.4349,24546.45,36,2,97.18,5.3,1,1670.75,3,2.6,8434.96,1
67,55751.06,7440.96,0.4241,23868.97,12,0,79.38,0.9,4,2986.67,3,24.3,3650.04,1
45,63012.83,15656.7,0.6298,18233.22,36,1,99.41,0.5,5,2905.86,0,15.2,4834.56,1
63,39238.47,8758.26,0.571,16577.82,36,0,78.12,2.2,6,1955.15,0,8.4,759.42,1
69,64127.12,23374.41,0.4237,2000.0,48,0,83.63,2.2,8,2647.66,4,5.4,5834.14,1
41,47658.51,16178.55,0.0266,20857.71,12,0,89.77,4.6,5,2285.84,0,13.5,1534.2,1
32,37068.29,7516.82,0.6185,16613.77,36,0,71.23,4.2,1,1462.1,4,1.9,5631.21,1
39,66468.95,21724.54,0.872,22492.5,12,0,65.31,5.8,4,1948.78,2,12.7,14928.09,1
47,84833.48,16437.33,0.7642,24912.89,48,0,86.45,1.0,3,3357.39,4,4.3,2686.81,1
21,69496.59,22622.55,0.972,32410.68,60,0,80.43,10.2,8,3187.8,2,2.3,2605.69,1
30,73459.55,5818.7,0.1463,10444.35,60,0,93.07,9.8,7,2455.77,4,3.3,12412.53,1
40,44587.39,17950.6,0.2281,7060.18,60,0,61.8,1.2,3,2160.77,2,3.2,7701.67,1
25,23047.61,21186.73,0.5385,14260.33,60,1,81.79,3.2,1,678.78,3,3.7,5452.21,0
35,84802.75,11612.98,0.2412,12644.07,24,0,67.43,3.3,1,2775.07,4,10.3,501.68,1
29,96090.3,4927.98,0.0439,11745.9,36,0,84.69,12.7,4,4725.66,1,8.2,6353.63,1
48,85856.14,14667.14,0.4042,34449.06,24,0,90.42,11.8,5,2818.39,4,20.3,5250.26,1
31,48284.28,24824.92,0.2919,21484.16,12,0,70.52,0.3,7,2219.53,0,3.9,1769.16,1
51,31907.31,24007.44,0.2685,39723.93,60,0,79.27,15.9,1,1548.43,3,7.9,26669.58,1
35,33686.35,11572.57,0.9441,19969.3,12,1,76.81,0.4,4,1080.6,3,5.3,5220.11,0
51,21325.35,4735.32,0.2437,8281.24,48,0,90.19,4.0,4,892.22,0,8.9,8.3,1
28,52852.43,11550.56,0.1368,11918.25,36,1,83.99,1.9,3,2981.03,0,6.0,30802.3475,1
58,87113.56,11252.18,0.1328,30244.55,48,1,64.83,2.5,5,3896.32,2,23.6,6278.19,1
29,52166.75,18571.57,0.8002,8661.48,36,1,99.07,4.9,5,1368.69,3,5.4,9746.86,1
66,61046.46,14159.99,0.7106,25578.77,48,0,96.49,4.4,2,1923.62,2,7.2,4861.07,1
32,82511.94,8973.89,0.1369,16432.47,48,0,83.15,0.9,5,4318.78,3,10.7,15305.47,1
48,46918.09,23834.1,0.2254,10701.74,36,1,91.1,17.5,6,1920.26,1,10.3,3710.39,1
66,95710.63,16123.41,0.7424,33865.2,12,0,60.8,0.1,1,2615.81,3,32.2,6037.93,1
46,94841.89,18483.33,0.2791,14114.34,48,0,68.06,2.1,4,3505.63,3,18.4,5523.85,1
43,52377.77,1200.12,0.9719,11724.29,36,1,90.71,8.1,9,2556.55,1,7.7,5692.46,1
35,43449.31,0.0,0.5398,19211.07,36,0,64.25,9.5,6,2163.87,1,4.7,9883.08,1
49,68944.76,3499.63,0.1982,14917.62,48,0,61.71,8.0,8,3074.37,1,14.7,15490.32,1
39,48049.5,11155.65,0.8516,42149.86,12,1,84.63,2.3,8,2405.05,1,7.4,4967.96,0
55,31868.9,19610.85,0.3231,30603.57,60,0,61.37,5.6,6,1247.33,4,27.5,9899.01,1
34,80624.77,0.0,0.293,14093.08,24,0,67.32,7.2,8,3296.09,4,11.8,666.85,1
40,79328.95,27742.82,0.3309,15246.63,60,0,63.2,4.3,1,3120.52,3,14.1,744.54,1
41,58110.23,16364.53,0.7628,2000.0,48,0,81.37,5.7,3,2019.55,4,2.6,1125.02,1
67,29742.7,25882.36,0.1797,21374.04,48,1,87.08,4.0,5,1388.17,1,33.9,2588.93,1
25,30409.47,7912.24,0.3842,12529.41,36,0,67.33,0.3,7,1432.08,1,3.9,1959.97,1
58,57144.59,19030.88,0.0402,20880.11,12,0,78.75,1.6,9,3074.86,4,18.7,6510.47,1
23,45002.58,15681.57,0.8201,2000.0,12,2,60.81,6.1,4,1603.49,4,1.9,3103.26,0
22,48178.14,21541.49,0.3439,19732.44,48,0,70.59,1.4,8,2235.3,4,2.1,11629.42,1
61,75439.26,13129.67,0.2532,36986.71,12,1,67.18,3.0,1,2747.71,4,12.0,15126.33,1
46,69663.59,18785.72,0.5783,20541.41,24,0,66.64,3.8,4,3843.23,0,14.1,5168.13,1
45,82562.85,23817.56,0.7009,12253.18,12,1,69.0,5.6,5,2956.67,0,15.0,21600.31,1
28,35187.54,9790.59,0.8066,19795.33,12,2,92.21,1.5,3,1804.15,3,5.7,8802.81,0
18,48136.17,16937.95,0.3508,19357.51,36,1,97.99,4.5,1,2540.42,4,0.0,20917.14,1
60,70179.63,0.0,0.8061,41918.33,48,0,88.24,4.5,6,2595.24,0,6.3,6261.69,1
36,63961.57,20620.02,0.4656,16671.58,12,0,62.89,9.3,6,2052.21,0,7.1,4197.81,1
26,85647.61,30637.3,0.1091,7967.07,48,1,85.13,4.0,3,2351.64,3,5.8,7661.31,1
44,63410.73,5044.51,0.8394,20214.58,12,1,89.36,1.7,6,3510.12,0,12.4,4866.2,1
51,91962.18,14268.95,0.5467,21955.33,12,0,64.45,3.7,8,4303.77,4,4.2,3839.79,1
61,65800.36,22043.85,0.6004,25622.96,12,0,71.77,0.6,1,3443.23,3,15.6,1127.34,1
21,76243.35,15251.34,0.9287,27557.62,36,1,77.14,4.7,5,3477.77,3,1.6,6385.51,1
53,48529.7,16320.8,0.558,39555.26,12,1,72.43,12.4,3,1471.52,3,10.4,10191.43,1
35,55285.74,11872.0,0.0155,14043.36,60,1,80.73,3.8,7,1941.59,1,3.9,15883.89,1
32,73218.89,11574.78,0.8632,13134.5,24,0,65.24,1.7,1,2654.21,0,7.1,20289.13,1
68,87259.56,14306.45,0.2891,2000.0,12,1,77.79,2.6,8,3433.7,3,26.3,1860.72,1
30,54915.35,15333.37,0.5017,26616.54,60,1,89.33,11.6,6,1860.94,0,5.1,4880.14,1
36,53336.56,5548.47,0.2108,11126.86,48,0,78.44,8.4,6,2524.81,1,3.0,9448.49,1
66,82546.7,14471.82,0.301,28917.64,36,2,68.42,8.1,8,2808.21,1,29.6,10099.22,1
23,12000.0,27548.27,0.6829,15083.65,48,0,92.08,4.2,3,492.03,3,3.1,20413.21,1
65,26555.31,11646.93,0.431,37259.58,36,1,75.78,2.5,6,716.7,3,17.6,7301.76,1
29,68632.68,5101.96,0.6246,5664.93,48,0,77.0,0.7,9,3310.55,4,1.2,7874.56,1
68,55282.17,13788.67,0.8171,30229.26,48,0,74.3,18.6,1,2391.59,3,27.3,4449.12,1
54,67110.27,9283.1,0.344,29038.43,24,0,71.59,1.0,8,3702.52,2,28.2,30802.3475,1
34,56288.15,4293.27,0.567,25265.76,24,0,84.08,1.5,4,1777.29,0,7.1,2404.38,1
40,54915.35,16113.35,0.772,8827.36,24,0,67.51,7.2,4,3780.8,3,12.8,12935.67,1
43,38711.94,9317.74,0.7108,25311.51,48,2,90.77,2.2,8,2136.7,4,11.7,7403.66,0
46,66409.72,10002.29,0.539,21268.75,36,0,79.27,4.4,8,2314.88,1,7.5,3103.98,1
50,74888.29,16227.42,0.3857,2000.0,24,0,95.34,7.2,9,4113.89,1,10.8,2207.74,1
44,79411.01,2734.6,0.4094,35582.73,36,0,97.56,4.1,8,2758.13,2,20.1,8816.39,1
42,95271.09,1067.44,0.4345,16543.89,36,1,75.32,3.4,1,3448.84,3,12.4,462.46,1
27,59881.97,20366.98,0.3519,34812.18,12,0,66.35,0.3,2,3311.5,2,2.1,30802.3475,1
64,60478.22,0.0,0.6951,19323.39,60,0,80.21,3.3,8,3099.73,4,6.2,4181.13,1
40,24536.55,7186.58,0.1329,29823.26,48,0,70.82,3.0,5,974.24,0,3.0,30802.3475,1
38,44371.77,601.28,0.9581,11404.75,60,0,77.06,10.6,4,1277.44,4,9.0,8211.0,1
38,51138.36,11110.91,0.7734,22144.35,48,0,75.1,3.0,2,2068.13,2,3.5,3686.9,1
60,76006.39,18424.47,0.3022,21439.42,36,0,78.02,5.0,2,4039.08,2,28.7,2616.07,1
30,42779.98,15898.7,0.0517,16763.99,60,1,79.94,7.4,6,1913.59,1,4.1,14540.15,1
54,70926.8,34134.99,0.7071,11307.77,12,0,85.1,3.2,2,1887.8,4,13.3,559.68,1
50,54967.57,23695.32,0.7297,2000.0,60,0,60.15,1.5,5,2122.59,0,10.9,15094.07,1
41,51456.64,7550.74,0.9544,11542.41,60,0,70.26,11.2,9,2486.88,1,10.9,10011.21,1
61,59977.88,5423.56,0.2586,27005.09,12,0,66.81,11.3,4,3261.5,0,34.3,4273.22,1
28,47176.87,36653.5,0.0911,6047.7,12,0,88.42,11.5,6,2715.75,3,7.3,8431.51,1
34,46419.26,23500.58,0.9068,8118.66,24,1,93.29,1.6,4,2455.18,2,4.2,21693.39,1
21,20904.28,19714.96,0.2635,5651.37,48,0,89.03,1.9,8,1129.97,0,2.2,29554.81,1
64,50040.92,15598.81,0.7171,22088.88,36,1,98.99,12.6,7,1609.71,4,23.3,27216.19,1
42,45400.64,17188.17,0.0694,11065.93,60,0,63.09,0.7,1,2436.42,1,14.7,7222.61,1
47,44680.38,3143.41,0.7554,32203.43,60,0,78.59,5.3,2,2496.68,2,13.5,8855.51,1
26,63337.46,16256.31,0.1345,27346.2,36,0,95.97,1.7,7,2922.39,1,4.5,2016.72,1
38,68172.64,15569.85,0.6917,22001.24,12,0,72.76,6.4,9,2812.03,3,7.5,25158.69,1
37,59643.89,7766.89,0.5317,23039.5,12,0,92.09,9.0,1,3104.22,1,5.7,664.12,1
36,74908.3,10691.79,0.9464,12370.52,60,2,82.47,2.6,6,3413.58,0,8.1,6610.37,1
36,66511.24,27121.41,0.0462,12373.07,60,0,99.14,0.8,3,3497.71,1,7.8,2343.88,1
29,49098.88,13998.6,0.2962,27110.27,36,0,74.84,6.6,5,1966.28,1,4.1,5740.33,1
54,45742.87,31569.37,0.0781,29133.92,36,1,76.69,0.3,7,1415.46,3,23.5,11660.14,1
59,61256.44,1074.56,0.8716,27022.62,48,1,66.55,0.1,2,3405.04,0,24.7,5496.55,1
34,66475.34,10822.96,0.592,15294.17,12,0,66.39,10.5,4,3807.63,1,4.8,25961.43,1
54,82956.89,2621.77,0.5343,16086.78,24,0,94.44,8.5,1,4763.8,3,8.6,10220.32,1
65,78823.46,5324.62,0.1388,10682.43,24,0,76.29,4.4,4,4481.45,1,4.9,8390.16,1
56,44170.54,8374.35,0.4893,27682.54,36,0,84.82,5.5,3,1831.1,0,29.9,5702.73,1
45,52959.87,17522.48,0.4007,2000.0,48,0,90.09,15.2,3,2434.29,4,9.3,4278.15,1
58,68420.36,17134.61,0.3194,2000.0,60,0,77.53,0.3,1,3719.12,1,21.1,22519.41,1
52,76359.96,9565.68,0.7667,2000.0,36,1,98.15,1.2,4,1968.29,1,21.2,5419.36,1
64,54915.35,0.0,0.0701,2000.0,36,0,97.53,6.5,4,2243.69,4,11.2,8677.64,1
65,53722.44,26821.54,0.6438,33571.41,36,1,87.2,1.5,8,1638.52,4,26.7,6778.48,1
35,29919.55,12713.88,0.8165,27868.05,24,0,99.81,1.2,7,967.97,4,3.1,9219.8,1
31,35021.27,6069.68,0.8992,8014.03,36,0,60.11,2.9,4,1348.89,1,2.2,2414.43,1
52,60452.67,17199.45,0.741,18940.67,48,0,60.37,6.4,1,2444.95,4,10.6,30802.3475,1
61,61844.51,16635.56,0.2868,34657.9,24,0,62.7,1.2,8,2352.22,1,13.9,4813.88,1
58,33026.41,12418.59,0.5985,25001.99,48,1,97.74,2.8,1,1793.12,1,9.0,3101.63,1
24,55891.39,16188.25,0.1486,41143.76,24,1,84.19,3.7,6,1878.29,2,2.6,384.65,1
58,67624.49,5759.76,0.1247,18857.34,48,0,97.11,0.9,3,3356.01,0,21.3,18515.9,1
